"No.","Time","Source","Destination","Protocol","Length","Info"
"224","14.991541","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
"225","15.002838","35.186.224.39","10.0.0.216","TLSv1.2","94","Application Data"
"226","15.057863","10.0.0.216","35.186.224.39","TCP","54","55980  >  443 [ACK] Seq=44 Ack=41 Win=255 Len=0"
"227","15.732223","104.18.2.201","10.0.0.216","TLSv1.2","78","Application Data"
"228","15.732378","10.0.0.216","104.18.2.201","TLSv1.2","82","Ignored Unknown Record"
"229","15.734592","104.18.2.201","10.0.0.216","TCP","60","443  >  55869 [ACK] Seq=25 Ack=30 Win=17 Len=0"
"230","15.801451","1c:1d:d3:e2:c5:9f","Broadcast","ARP","60","Who has 169.254.1.0? Tell 10.0.0.102"
"231","15.807518","b6:47:fa:08:35:61","Broadcast","ARP","60","Who has 169.254.1.0? Tell 10.0.0.88"
"232","15.819257","MicroStarINT_81:18:94","Broadcast","ARP","42","Who has 10.0.0.191? Tell 10.0.0.216"
"233","16.133553","Intel_80:04:a3","MicroStarINT_81:18:94","ARP","60","10.0.0.145 is at e4:60:17:80:04:a3"
"234","16.343057","10.0.0.216","40.79.150.121","TCP","55","61682  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU]"
"235","16.466533","142.250.195.234","10.0.0.216","UDP","121","443  >  53034 Len=79"
"236","16.467803","10.0.0.102","255.255.255.255","UDP","82","55303  >  1947 Len=40"
"237","16.485201","10.0.0.216","142.250.195.234","UDP","75","53034  >  443 Len=33"
"238","16.576979","40.79.150.121","10.0.0.216","TCP","66","443  >  61682 [ACK] Seq=1 Ack=2 Win=16381 Len=0 SLE=1 SRE=2"
"239","16.594177","10.0.0.216","23.218.42.32","UDP","71","55931  >  443 Len=29"
"240","16.622110","23.218.42.32","10.0.0.216","UDP","66","443  >  55931 Len=24"
