"No.","Time","Source","Destination","Protocol","Length","Info"
"5972","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5973","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5974","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5975","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5976","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5977","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5978","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5979","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5980","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5981","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5982","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5983","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5984","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5985","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5986","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5987","0.000955700","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"5988","0.000102500","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"5989","0.000605700","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5990","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5991","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5992","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5993","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5994","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5995","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5996","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5997","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5998","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"5999","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6000","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6001","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6002","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6003","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6004","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6005","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6006","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6007","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6008","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6009","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6010","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6011","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6012","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6013","0.000276100","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6014","0.000070600","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6015","0.000065000","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6016","0.001705800","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6017","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6018","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6019","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6020","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6021","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6022","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6023","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6024","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6025","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6026","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6027","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6028","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6029","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6030","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6031","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6032","0.000000000","142.250.207.14","118.138.122.172","UDP","475","443  >  59387 Len=433"
"6033","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6034","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6035","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6036","0.000467300","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6037","0.000092400","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6038","0.002180200","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6039","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6040","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6041","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6042","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6043","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6044","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6045","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6046","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6047","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6048","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6049","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6050","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6051","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6052","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6053","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6054","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6055","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6056","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6057","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6058","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6059","0.000515900","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6060","0.000104600","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6061","0.000160100","118.138.122.172","142.251.42.99","QUIC","1292","Initial, DCID=eaec79e01c0c00fd, PKN: 9, PADDING, PING, PADDING"
"6062","0.000537900","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6063","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6064","0.000000000","142.250.207.14","118.138.122.172","UDP","1017","443  >  59387 Len=975"
"6065","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"6066","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6067","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6068","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6069","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6070","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6071","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6072","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6073","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6074","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6075","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6076","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6077","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6078","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6079","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6080","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6081","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6082","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6083","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6084","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6085","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6086","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6087","0.000394800","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6088","0.000089800","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6089","0.001658900","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6090","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6091","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6092","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6093","0.000000000","142.250.207.14","118.138.122.172","UDP","1025","443  >  59387 Len=983"
"6094","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6095","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6096","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6097","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6098","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6099","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6100","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6101","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6102","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6103","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6104","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6105","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6106","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6107","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6108","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6109","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6110","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6111","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6112","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6113","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6114","0.000480100","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6115","0.000100800","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6116","0.000052700","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6117","0.001794500","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6118","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6119","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6120","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6121","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6122","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6123","0.000000000","142.250.207.14","118.138.122.172","UDP","1017","443  >  59387 Len=975"
"6124","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"6125","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6126","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6127","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6128","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6129","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6130","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6131","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6132","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6133","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6134","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6135","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6136","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6137","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6138","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6139","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6140","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6141","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6142","0.000725200","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6143","0.000205200","118.138.122.172","142.250.207.14","UDP","82","59387  >  443 Len=40"
"6144","0.001037500","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6145","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6146","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6147","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6148","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6149","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6150","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6151","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6152","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6153","0.000000000","142.250.207.14","118.138.122.172","UDP","779","443  >  59387 Len=737"
"6154","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"6155","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6156","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6157","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6158","0.002442500","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6159","0.000172400","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6160","0.001974400","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6161","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6162","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6163","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6164","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6165","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6166","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6167","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6168","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6169","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6170","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6171","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6172","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6173","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6174","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6175","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6176","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6177","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6178","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6179","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6180","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6181","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6182","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6183","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6184","0.000514600","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6185","0.000187000","118.138.122.172","142.250.207.14","UDP","82","59387  >  443 Len=40"
"6186","0.002672800","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6187","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6188","0.000000000","142.250.207.14","118.138.122.172","UDP","936","443  >  59387 Len=894"
"6189","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"6190","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6191","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6192","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6193","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6194","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6195","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6196","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6197","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6198","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6199","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6200","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6201","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6202","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6203","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6204","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6205","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6206","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6207","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6208","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6209","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6210","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6211","0.000511700","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6212","0.000093600","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6213","0.000050000","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6214","0.000659400","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6215","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6216","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6217","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6218","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6219","0.000000000","142.250.207.14","118.138.122.172","UDP","361","443  >  59387 Len=319"
"6220","0.000000000","142.250.207.14","118.138.122.172","UDP","1284","443  >  59387 Len=1242"
"6221","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6222","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6223","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6224","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6225","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6226","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6227","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6228","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6229","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6230","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6231","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6232","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6233","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6234","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6235","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6236","0.000490000","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6237","0.000165700","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6238","0.000630100","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6239","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6240","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6241","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6242","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6243","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6244","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6245","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6246","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6247","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6248","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6249","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6250","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6251","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6252","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6253","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6254","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6255","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6256","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6257","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6258","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6259","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6260","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6261","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6262","0.000456500","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6263","0.000129200","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"6264","0.001632000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6265","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6266","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6267","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6268","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
"6269","0.000000000","142.250.207.14","118.138.122.172","UDP","1292","443  >  59387 Len=1250"
